wmo	CALVALUS_ID	date_Argo	hour_Argo	date_s3	hour_s3	n_cycle	doy	lon	lat	pixel_lat	pixel_lon	latitude	longitude	sla	PAR	MLD	GlbClr_412	GlbClr_443	GlbClr_490	GlbClr_555	GlbClr_670	iop_apig	iop_adet	iop_agelb	iop_bpart	iop_bwit	iop_adg	iop_atot	iop_btot	kd489	kdmin	kd_z90max	conc_tsm	conc_chl	unc_apig	unc_adet	unc_agelb	unc_bpart	unc_bwit	unc_adg	unc_atot	unc_btot	unc_tsm	unc_chl	unc_kd489	unc_kdmin	unc_kd_z90max	OAA	OZA	SAA	SZA	horizontal_wind_vector_1	horizontal_wind_vector_2	sea_level_pressure	total_ozone	humidity	total_columnar_water_vapour	S3b1_400	S3b2_412.5	S3b3_442.5	S3b4_490	S3b5_510	S3b6_560	S3b7_620	S3b8_665	S3b9_673.75	S3b10_681.25	S3b11_708.75	S3b12_753.75	Dens_pc1	Dens_pc2	Dens_pc3	Dens_pc4	Dens_pc5	Temp_pc1	Temp_pc2	Temp_pc3	Temp_pc4	Temp_pc5	Sal_pc1	Sal_pc2	Sal_pc3	Sal_pc4	Sal_pc5	Spy_pc1	Spy_pc2	Spy_pc3	Spy_pc4	Spy_pc5	X1	X3	X5	X7	X9	X11	X13	X15	X17	X19	X21	X23	X25	X27	X29	X31	X33	X35	X37	X39	X41	X43	X45	X47	X49	X51
6902548	000022_S3A_OL_1_EFR____20160501T104458_20160501T104658_20170924T041355_0119_003_322______MR1_R_NT_002.SEN3	2/5/16	21:20	1/5/16	10:45	111	123	1.736	68.333	68.336784	1.733255	68.336784	1.733255	-7.225	33.1916	194	0.0164	0.0146	0.0123	0.0044	0.0006	0.011834321	0.018094435	0.007350743	0.004983208	0.020508807	0.025445178	0.037279498	0.025492014	0.05504893	0.05675974	17.618122	0.07214842	0.2081078	0.001437988	0.002506289	0.000616464	0.002314387	0.00439406	0.002415284	0.001669475	0.003236159	0.005566194	0.0232426	0.001239489	0.00127801	0.40582874	54.066113	160.61107	26.672674	106.73723	-5.3780355	7.6355987	1014.1783	0.008740692	76.34434	8.712625	0.009262531	0.009311862	0.008324419	0.006188033	0.004097294	0.002040259	0.000430925	0.000241559	0.000250604	0.000245519	0.000102184	2.68E-05	6.039710406	0.453029352	0.021351942	-0.102567028	-0.046720094	4.395142797	1.691138335	-0.683963818	-0.116978587	-0.082062495	6.158081172	-0.133199131	-0.053573118	0.000845366	0.004363217	5.847131371	-0.028342684	0.092887559	-0.054479181	0.027603645	0.001165	0.001165	0.001165	0.001165	0.001165	0.001165	0.001166589	0.001168708	0.00117	0.00117	0.00117	0.00117	0.00117	0.00117	0.00117	0.00117	0.00117	0.00117	0.00117	0.00117	0.00117	0.00117	0.00117	0.001169228	0.001165267	0.001161307
6902548	000022_S3A_OL_1_EFR____20160503T095247_20160503T095447_20170924T063417_0119_003_350______MR1_R_NT_002.SEN3	2/5/16	21:20	3/5/16	09:53	111	123	1.736	68.333	68.33501	1.738763	68.335	1.738763	-7.225	33.1916	194	0.0164	0.0146	0.0123	0.0044	0.0006	0.010187339	0.006172032	0.004629162	0.004875185	0.021631595	0.010801193	0.020988531	0.02650678	0.041003276	0.040157463	24.901972	0.07544326	0.1780748	0.001184269	0.001724374	0.000386536	0.00229179	0.004414068	0.001651139	0.001134824	0.003263237	0.005612767	0.01899361	0.000918959	0.000900003	0.5708935	55.66285	145.42467	53.2393	94.7924	-3.345975	6.9142046	1007.1818	0.008001672	70.072136	9.45879	0.015936659	0.016384355	0.013938066	0.009251442	0.005237037	0.002358714	0.000438712	0.000239663	0.000248252	0.000240797	9.90E-05	2.57E-05	6.039710406	0.453029352	0.021351942	-0.102567028	-0.046720094	4.39477295	1.686852097	-0.676887874	-0.115469605	-0.082450573	6.158081172	-0.133199131	-0.053573118	0.000845366	0.004363217	5.847131371	-0.028342684	0.092887559	-0.054479181	0.027603645	0.001165	0.001165	0.001165	0.001165	0.001165	0.001165	0.001166589	0.001168708	0.00117	0.00117	0.00117	0.00117	0.00117	0.00117	0.00117	0.00117	0.00117	0.00117	0.00117	0.00117	0.00117	0.00117	0.00117	0.001169228	0.001165267	0.001161307
6903273	000023_S3A_OL_1_EFR____20160501T104458_20160501T104658_20170924T041355_0119_003_322______MR1_R_NT_002.SEN3	2/5/16	21:28	1/5/16	10:45	17	123	0.629	66.923999	66.9263	0.631759	66.9263	0.631759	-3.844	40.991	80	0.0103	0.0095	0.0092	0.0047	0.0007	0.8267826	3.320124	2.2766385	4.315689	0.09766484	5.5967627	6.423545	4.413354	6.333959	3.2317836	0.30942667	7.725746	17.230833	0.15341926	0.52647394	0.56950825	2.516902	0.056771927	0.83288705	0.67486745	2.5158727	4.327301	2.9890583	0.47801852	0.24389997	0.025258388	52.874355	159.05653	26.73025	105.986664	-5.5904565	11.1602545	1011.29645	0.008671789	55.89096	10.267151	0.001141827	0.001202362	0.001345743	0.001465817	0.001492795	0.00158853	0.001465216	0.001286887	0.001263637	0.001280831	0.001171014	0.000588382	6.470271898	0.336249934	0.064442659	-0.089428909	-0.037277148	3.024434541	1.919039655	-0.581685283	-0.187984605	-0.075901182	5.911478426	-0.181760365	-0.029788305	0.007239847	-0.003057487	5.217657878	-0.118129049	0.053493199	-0.036709333	0.020921411	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.000998519	0.000994991	0.000991464	0.000985053	0.000976596	0.00097	0.00097	0.00097	0.000978713	0.000989743	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
6902545	000024_S3A_OL_1_EFR____20160504T110715_20160504T110915_20170924T074406_0119_003_365______MR1_R_NT_002.SEN3	4/5/16	04:09	4/5/16	11:07	84	125	8.539	67.806	67.809685	8.533783	67.80968	8.533783	0.7267	42.284	41	0.0104	0.0111	0.0121	0.0057	0.0008	0.011141318	0.02853521	0.005075182	0.008333545	0.02167459	0.033610392	0.04475171	0.030008135	0.059571166	0.061256874	16.324697	0.08152493	0.19544894	0.001551947	0.002924307	0.000559052	0.003754485	0.005434662	0.003019998	0.001887251	0.00494373	0.008503215	0.0251612	0.001444023	0.001484885	0.40554702	51.70649	175.36198	11.134736	-61.85596	5.729604	10.377205	1015.03143	0.008183337	86.91156	11.813958	0.00813176	0.008068481	0.007020135	0.00512754	0.003415598	0.00182522	0.000434048	0.000247484	0.000251071	0.000245829	0.000106751	2.83E-05	5.445763301	0.517152052	-0.008041911	-0.065650128	-0.04118963	5.310439139	1.424063353	-0.779241186	-0.060867132	-0.070837338	6.090557534	-0.107327935	-0.05413851	-0.024730927	0.016759584	6.103862142	0.008896731	0.09716375	-0.081280118	0.032196819	0.00085	0.00085	0.00085	0.00085	0.00085	0.00085	0.00085	0.00085	0.000849233	0.000840203	0.000831174	0.000783423	0.000729885	0.00069	0.00069	0.00069	0.00069	0.00069	0.00069	0.00069	0.00069	0.000727692	0.000784372	0.00083	0.00083	0.00083
5903887	000028_S3A_OL_1_EFR____20160506T115526_20160506T115726_20170929T033116_0119_004_009______MR1_R_NT_002.SEN3	5/5/16	17:29	6/5/16	11:55	262	126	-5.826	70.872999	70.87628	-5.82558	70.87628	-5.82558	1.2854	40.463	40	0.0111	0.0108	0.0103	0.0041	0.0006	0.005000974	0.008574917	0.002100125	0.003290447	0.009659233	0.010675043	0.015676016	0.012949679	0.034858562	0.031383798	31.863575	0.035603188	0.08496422	0.000726532	0.001181299	0.000240427	0.001501617	0.002901991	0.001279361	0.000968358	0.002426541	0.004173651	0.011426793	0.000667162	0.000600658	0.62174016	54.266544	172.77463	7.1382413	115.60909	-5.3422637	-4.567146	1004.0442	0.008197213	83.650696	12.1649685	0.018743033	0.019353468	0.015610567	0.009652404	0.005295196	0.002272845	0.000424126	0.000231458	0.000237482	0.000231024	9.65E-05	2.48E-05	7.784700703	-0.109513501	0.240226648	-0.015258146	0.008378283	-0.779076048	2.309751302	-0.474483393	-0.389728331	0.015716917	5.577861643	-0.248425804	-0.001693749	0.015617758	-0.011779313	3.944979217	-0.355379025	-0.046893414	0.016229406	0.004139263	0.00114	0.00114	0.00114	0.00114	0.00114	0.00114	0.00114	0.00114	0.001134074	0.001115556	0.001097037	0.001082408	0.001070163	0.001059359	0.001055585	0.001051811	0.001040326	0.001021721	0.001005731	0.000994192	0.000982654	0.000971115	0.000959577	0.00094048	0.00088448	0.00082848
6902549	000029_S3A_OL_1_EFR____20160506T101512_20160506T101712_20170929T032356_0119_004_008______MR1_R_NT_002.SEN3	5/5/16	23:07	6/5/16	10:16	111	127	0.828	64.779	64.78178	0.827794	64.78178	0.827794	-2.7286	45.4945	45	0.0106	0.0094	0.0087	0.0039	0.0004	0.020076789	0.02077441	0.014803181	0.065391555	0.050526123	0.03557759	0.05565438	0.11591768	0.067003325	0.071358986	14.013652	0.26910445	0.36059633	0.002756755	0.003656043	0.001107685	0.008593519	0.011101357	0.004406016	0.00241449	0.010818802	0.01860834	0.04573339	0.001939122	0.002065178	0.4176519	50.76544	149.5957	42.302002	99.91073	3.7587557	10.19721	1011.45654	0.008298089	58.31025	9.063021	0.009097368	0.009596641	0.009745291	0.008740036	0.005925537	0.003347351	0.000757119	0.000443912	0.000449727	0.000435707	0.000198357	5.59E-05	6.34290697	0.325658861	0.106317125	-0.043971732	-0.003777744	3.072935155	1.766995312	-0.621130509	-0.257413583	-0.009410985	5.809163809	-0.212223193	-0.007442273	0.016652626	-0.013204046	5.145381907	-0.170103239	-0.003387015	0.006623129	-0.000497049	0.00123	0.00123	0.001244029	0.00126	0.00126	0.00126	0.00126	0.00126	0.00126	0.00126	0.00126	0.00126	0.00126	0.00126	0.00126	0.00126	0.001251979	0.001239347	0.001226008	0.001210653	0.001195297	0.001182294	0.001170529	0.001154804	0.00110532	0.001055835
6901181	000030_S3A_OL_1_EFR____20160507T131524_20160507T131724_20170929T044412_0119_004_024______MR1_R_NT_002.SEN3	6/5/16	13:34	7/5/16	13:15	242	127	-36.031135	50.83002	50.83386	-36.03297	50.833855	-36.032967	-18.2016	54.3059	29	0.0091	0.0081	0.0084	0.0096	0.0018	0.14520611	0.09722858	0.09415441	0.44213727	0.70932347	0.19138299	0.3365891	1.1514608	0.29938355	0.23516484	4.2523365	2.959379	2.8228226	0.016977018	0.01287539	0.013003771	0.094593525	0.15584914	0.021269048	0.022370758	0.12160382	0.20915857	0.30288318	0.014373045	0.011289981	0.21444473	36.195377	153.1926	12.424597	-72.03162	-2.8683963	0.46333075	1023.4082	0.008000433	22.343771	8.334812	0.004066155	0.004297001	0.004891757	0.006335884	0.006643693	0.00656701	0.002546456	0.001574861	0.001530351	0.001541491	0.000893385	0.000264491	3.998640455	0.89931535	-0.12973568	-0.139596099	-0.087442111	4.893609719	1.334389505	-0.810378622	-0.120528273	-0.035616678	4.738854275	-0.419316053	0.085673624	0.037209888	-0.037106859	4.918461404	-0.246966058	-0.017334789	-0.003281089	0.015028408	0.00438	0.00458	0.00464	0.0048	0.00498	0.00531	0.00531	0.00531	0.005206	0.00504	0.00499	0.005	0.005	0.005152727	0.00526	0.00526	0.00526	0.005013334	0.004880909	0.00427	0.00427	0.004120909	0.004	0.004	0.003927273	0.003785
6902550	000032_S3A_OL_1_EFR____20160506T115326_20160506T115526_20170929T033120_0119_004_009______MR1_R_NT_002.SEN3	6/5/16	21:36	6/5/16	11:54	111	127	5.298999	72.244	72.248665	5.299721	72.248665	5.299721	-1.2328	38.1595	10	0.0149	0.0141	0.0139	0.0064	0.0009	0.003384941	0.02203199	0.004315504	0.10732144	0.005328327	0.026347496	0.029732436	0.11264977	0.051585186	0.053494435	18.693533	0.20111069	0.056617726	0.000880998	0.002557657	0.000611138	0.01703346	0.002870581	0.002397239	0.002687071	0.011806582	0.020307321	0.013963468	0.001186694	0.001230615	0.44016236	55.584816	-174.42145	13.181611	-54.07578	-2.660959	3.3914683	1005.951	0.008206834	77.51784	11.673851	0.017773834	0.018003145	0.015203981	0.009226883	0.00516486	0.002198634	0.000404981	0.000218856	0.000222132	0.000216244	9.01E-05	2.31E-05	6.774346975	0.07690374	0.140902288	-0.039335441	-0.017274596	2.661471676	1.642939608	-0.72077864	-0.149818791	0.011518955	5.954198388	-0.147212633	-0.04420794	0.003169938	0.000597302	5.118641264	-0.205170076	0.027834663	-0.01596312	0.015268923	0.0011	0.0011	0.0011	0.00111389	0.001140601	0.001167312	0.00119697	0.001229293	0.00126	0.00126	0.00126	0.00126	0.00126	0.00126	0.00126	0.00126	0.00126	0.00126	0.001249608	0.001191876	0.001134144	0.00111396	0.00110596	0.001099027	0.00109521	0.001091393
6901516	000033_S3A_OL_1_EFR____20160507T131324_20160507T131524_20170929T044400_0119_004_024______MR1_R_NT_002.SEN3	7/5/16	13:41	7/5/16	13:15	366	128	-33.695838	54.073853	54.078114	-33.69845	54.078114	-33.69845	-6.1274	44.2591	38	0.0274	0.0215	0.0172	0.0101	0.0014	0.026797695	0.03486834	0.02287559	0.16719733	0.15218866	0.05774393	0.084541626	0.319386	0.088700324	0.09150291	10.928614	0.75936425	0.48690096	0.004109452	0.00553106	0.001763258	0.018960742	0.028217938	0.006541047	0.003657212	0.024020862	0.041315883	0.0692715	0.003023583	0.003119117	0.38567758	38.627335	158.11755	15.035248	-70.48489	2.4483867	-5.906953	1022.0651	0.008327051	21.183413	6.320829	0.007851105	0.008361043	0.009165143	0.009882727	0.007994797	0.005789625	0.00150298	0.000894261	0.000862397	0.000837931	0.00043713	0.000126143	4.815345947	0.721893696	-0.060735152	-0.111940226	-0.061676003	3.064255583	1.741868353	-0.617747339	-0.218053619	-0.031802148	4.610198792	-0.433536169	0.092619	0.0382649	-0.039157631	4.226426616	-0.297132216	-0.040309495	0.009058925	0.002900055	0.00307	0.00292	0.0031	0.00298	0.00312	0.003071	0.00312	0.003138333	0.00322	0.00336	0.00336	0.00334	0.00333	0.0033425	0.00337	0.00337	0.00337	0.003206667	0.003	0.00298	0.002804444	0.00271	0.002647778	0.002518	0.002345556	0.0022075
6902548	000036_S3A_OL_1_EFR____20160506T101512_20160506T101712_20170929T032356_0119_004_008______MR1_R_NT_002.SEN3	7/5/16	23:08	6/5/16	10:15	112	129	2.944	68.503999	68.50549	2.947383	68.505486	2.947383	1.4308	42.9309	77	0.0099	0.008	0.0076	0.0033	0.0005	0.02099976	0.009053511	0.01242673	0.059654284	0.04115873	0.02148024	0.04248	0.10081302	0.05801526	0.06159457	16.235197	0.23019743	0.3778524	0.002580477	0.00277193	0.000987771	0.007784896	0.009029202	0.003107722	0.002110573	0.008285975	0.014251878	0.042696	0.001421578	0.001509283	0.40781298	53.682995	153.18097	41.43468	100.99973	5.5465794	10.514459	1006.7028	0.008216246	82.45801	11.07475	0.01059167	0.011025182	0.010514715	0.009312749	0.00610364	0.003273344	0.000685204	0.000394134	0.000403515	0.000393047	0.000173727	4.78E-05	5.922601052	0.487616433	0.007903392	-0.108577314	-0.04976696	4.569658177	1.625831056	-0.629836956	-0.092222587	-0.089392413	6.146793911	-0.135713369	-0.052993638	0.001208444	0.004147362	5.899247292	-0.019875304	0.097521194	-0.057276988	0.028379916	0.001215	0.001215	0.001215	0.001215	0.001215	0.001215	0.001213939	0.001211775	0.00121	0.00121	0.00121	0.00121	0.00121	0.00121	0.00121	0.00121	0.00121	0.00121	0.001210296	0.001214524	0.001218753	0.00122	0.00122	0.00122	0.00122	0.00122
6902548	000036_S3A_OL_1_EFR____20160507T112931_20160507T113131_20170929T043802_0119_004_023______MR1_R_NT_002.SEN3	7/5/16	23:08	7/5/16	11:29	112	129	2.944	68.503999	68.50821	2.938776	68.50822	2.938776	1.4308	42.9309	77	0.0099	0.008	0.0076	0.0033	0.0005	0.02168731	0.021828108	0.015186367	0.05648261	0.03775782	0.037014473	0.058701783	0.09424043	0.070753776	0.074674875	13.391385	0.21419933	0.3907268	0.002802342	0.003675564	0.001168792	0.007996548	0.009714518	0.004481592	0.002521962	0.00948129	0.01630782	0.04652017	0.001991548	0.002101917	0.38785222	51.559677	175.41167	8.351804	-61.897438	3.5108829	9.607264	1009.65643	0.008702619	86.26666	10.39331	0.007385619	0.007385375	0.006783189	0.005148744	0.003581642	0.001889376	0.000441262	0.000253232	0.000258456	0.000254347	0.000104201	2.73E-05	5.922601052	0.487616433	0.007903392	-0.108577314	-0.04976696	4.56928833	1.621544818	-0.622761012	-0.090713605	-0.089780492	6.146793911	-0.135713369	-0.052993638	0.001208444	0.004147362	5.899247292	-0.019875304	0.097521194	-0.057276988	0.028379916	0.001215	0.001215	0.001215	0.001215	0.001215	0.001215	0.001213939	0.001211775	0.00121	0.00121	0.00121	0.00121	0.00121	0.00121	0.00121	0.00121	0.00121	0.00121	0.001210296	0.001214524	0.001218753	0.00122	0.00122	0.00122	0.00122	0.00122
6901524	000040_S3A_OL_1_EFR____20160508T124732_20160508T124932_20170929T055335_0119_004_038______MR1_R_NT_002.SEN3	9/5/16	14:37	8/5/16	12:49	235	130	-39.566919	54.267742	54.27138	-39.57254	54.271385	-39.572544	-6.2978	51.6024	41	0.0118	0.0109	0.0108	0.0085	0.0012	0.06417139	0.047564793	0.044519298	0.6491499	0.7204391	0.092084095	0.15625548	1.369589	0.16315484	0.15447937	6.4733562	3.349899	1.2074089	0.00754856	0.006726523	0.004978205	0.1046592	0.1540093	0.011078289	0.00964335	0.11280261	0.1940205	0.1303761	0.005708125	0.005404606	0.23468724	42.200928	140.84782	40.75327	99.624405	-3.471507	3.2679222	1029.6499	0.007592198	45.317497	12.149867	0.012438766	0.013435801	0.015685717	0.018848646	0.01658967	0.012845103	0.003587741	0.002116005	0.0019894	0.001933376	0.001128856	0.000329559	5.829165933	0.453096538	0.040896839	-0.093701048	-0.048422972	1.544147411	1.928792617	-0.530917036	-0.323412488	-0.032046277	4.816949108	-0.412746096	0.086980201	0.038463566	-0.037992434	3.94030949	-0.363597709	-0.076763111	0.019182331	0.004110513	0.00369	0.003593333	0.003578	0.00345	0.00375	0.00389	0.003841111	0.00378	0.00365	0.003406667	0.003298333	0.00328	0.00324	0.00302	0.002580909	0.002315	0.0023	0.002290833	0.00229	0.0023	0.00233	0.00233	0.002323636	0.002141818	0.002079091	0.001716364
6901647	000042_S3A_OL_1_EFR____20160510T115345_20160510T115545_20170929T081403_0119_004_066______MR1_R_NT_002.SEN3	10/5/16	13:37	10/5/16	11:54	259	131	-15.365364	62.101946	62.10424	-15.367442	62.10424	-15.367442	-7.2609	48.418	116	0.0192	0.0168	0.0155	0.0073	0.001	0.017841717	0.020966712	0.014294516	0.17884995	0.22795111	0.03526123	0.053102948	0.40680104	0.070597865	0.074459985	13.430033	1.0142703	0.31894326	0.003148352	0.00406479	0.001081902	0.021585112	0.03456913	0.004616094	0.002670642	0.030002793	0.051604804	0.052508052	0.002185825	0.002305403	0.429101	45.673523	158.6619	12.908877	107.49446	-4.638403	-3.021934	1029.4993	0.008162018	8.937805	4.1804137	0.013357891	0.014570102	0.015995441	0.015820398	0.011406281	0.006696204	0.001637979	0.000972689	0.000936538	0.000898436	0.000476485	0.000136097	4.652295898	0.803994387	-0.126453107	-0.149257993	-0.085610109	6.421156396	1.246404629	-0.759633631	0.032814284	-0.084291941	6.023103908	-0.155745944	-0.040263325	0.004676851	-0.001966967	6.470592382	0.045023573	0.130575687	-0.067683033	0.032318836	0.00161	0.001695	0.00166	0.00177	0.00165	0.00172	0.00172	0.0017	0.0017	0.001717778	0.00174	0.00174	0.001717778	0.0017	0.0017	0.001644	0.00165	0.00165	0.00163	0.00163	0.001603333	0.00161	0.001628	0.00164	0.00165	0.00171
6901647	000042_S3A_OL_1_EFR____20160511T112748_20160511T112948_20170929T092116_0119_004_080______MR1_R_NT_002.SEN3	10/5/16	13:37	11/5/16	11:28	259	131	-15.365364	62.101946	62.105427	-15.364296	62.105423	-15.364296	-7.2609	48.418	116	0.0192	0.0168	0.0155	0.0073	0.001	0.03383786	0.02098606	0.019028159	0.11472005	0.18748239	0.04001422	0.07385208	0.30220243	0.081922784	0.0857338	11.664011	0.7785139	0.62058073	0.004174122	0.004693498	0.001460578	0.01483645	0.024264269	0.005261097	0.003087128	0.020591408	0.03541722	0.07040557	0.002628074	0.002750331	0.38658175	46.740025	150.23138	35.201447	101.841965	7.052807	-0.6191718	1020.9982	0.007535647	78.19106	15.488668	0.008435178	0.008898592	0.009336293	0.009272944	0.00696353	0.004491097	0.001199899	0.000718964	0.000706475	0.000682688	0.000336498	9.75E-05	4.652295898	0.803994387	-0.126453107	-0.149257993	-0.085610109	6.420786548	1.242118392	-0.752557688	0.034323266	-0.08468002	6.023103908	-0.155745944	-0.040263325	0.004676851	-0.001966967	6.470592382	0.045023573	0.130575687	-0.067683033	0.032318836	0.00161	0.001695	0.00166	0.00177	0.00165	0.00172	0.00172	0.0017	0.0017	0.001717778	0.00174	0.00174	0.001717778	0.0017	0.0017	0.001644	0.00165	0.00165	0.00163	0.00163	0.001603333	0.00161	0.001628	0.00164	0.00165	0.00171
6901516	000055_S3A_OL_1_EFR____20160516T124009_20160516T124209_20170929T152355_0119_004_152______MR1_R_NT_002.SEN3	16/5/16	13:42	16/5/16	12:41	369	137	-33.955735	53.782782	53.786266	-33.961758	53.786266	-33.96176	-6.8627	56.6159	32	0.0175	0.0139	0.0121	0.0095	0.0014	0.061128885	0.02781186	0.037439298	0.72097236	0.5591585	0.06525116	0.12638004	1.2801309	0.13882081	0.13414073	7.4548573	2.9734638	1.1479306	0.006809986	0.00486459	0.003992147	0.0999653	0.13153188	0.008416261	0.007516198	0.10009295	0.17215987	0.117136255	0.004421215	0.004272162	0.24523523	38.639385	144.46925	25.982456	102.65725	11.193336	6.232917	996.7	0.008900085	84.81302	14.827373	0.01672191	0.017989332	0.02037037	0.024693362	0.02139965	0.016236244	0.004363609	0.002551606	0.002385626	0.002317061	0.001359007	0.000395647	4.439872162	0.679159955	0.061237545	0.021646058	0.031673646	3.7270445	1.423959805	-0.696346086	-0.272310673	0.066193259	4.552561354	-0.408712637	0.053007697	0.01688021	-0.013709677	4.375388238	-0.29503116	-0.056025782	0.031267602	-0.007984816	0.0037	0.00362	0.00363	0.00348	0.00382	0.00426	0.004233	0.00383125	0.003736364	0.0038	0.0038	0.0038	0.00366	0.00361	0.00352	0.003293636	0.003130909	0.002746	0.0026925	0.002615714	0.00233	0.00233	0.00207125	0.002	0.002	0.001933333
6901480	000062_S3A_OL_1_EFR____20160519T144158_20160519T144358_20170929T185220_0119_004_196______MR1_R_NT_002.SEN3	18/5/16	14:40	19/5/16	14:43	304	139	-52.072787	58.934447	58.93841	-52.074642	58.93841	-52.07464	8.6166	54.1821	33	0.0161	0.0135	0.0113	0.0058	0.0007	0.00193156	0.01533827	0.002643683	0.10545778	0.00245368	0.017981954	0.019913513	0.10791146	0.038001694	0.037572384	26.615294	0.1889938	0.03159104	0.000429662	0.002090966	0.00040069	0.0215721	0.001344498	0.001863498	0.002312244	0.010352348	0.017806038	0.006617158	0.000912153	0.000901848	0.65455633	39.713764	164.62337	18.000837	-67.54452	2.21388	-2.0086482	1008.6666	0.00761434	110.35977	13.6528425	0.016788596	0.017183656	0.014931935	0.011332143	0.006543508	0.003128196	0.000602674	0.000332526	0.00032705	0.000320676	0.000149476	3.95E-05	6.096130813	0.344209738	0.090737304	-0.06467508	-0.036473192	0.595278666	2.170853503	-0.392079737	-0.333197224	-0.039559091	4.706293933	-0.378566728	0.051010188	0.020873957	-0.024626252	3.608826586	-0.34072486	-0.041505566	0.004456601	0.005886307	0.00133	0.00137	0.00131	0.001216667	0.0012375	0.00118	0.001217273	0.00125	0.00125	0.00125	0.00125	0.001233636	0.001156667	0.00113	0.00113	0.001125	0.00112	0.00112	0.001091111	0.00105	0.00109	0.00112	0.00112	0.00107	0.00107	0.00107
6901486	000066_S3A_OL_1_EFR____20160520T141609_20160520T141809_20170929T195620_0119_004_210______MR1_R_NT_002.SEN3	20/5/16	14:40	20/5/16	14:17	261	141	-51.839053	58.562618	58.566452	-51.842175	58.566452	-51.842175	5.7626	55.3245	47	0.0098	0.0102	0.0104	0.005	0.0006	0.05760397	0.046565946	0.04375969	0.446983	0.5060091	0.09032564	0.14792961	0.9529921	0.14227185	0.13600041	7.352919	2.337439	1.0791699	0.007055055	0.006825431	0.004403214	0.06494333	0.09993683	0.010789654	0.008501426	0.07505206	0.12908955	0.12152334	0.005026853	0.004805266	0.26931426	40.265663	155.46904	7.6711183	107.12198	5.637999	-8.491226	1006.19965	0.008398542	93.58106	3.5596697	0.008670792	0.009575035	0.010749635	0.012351444	0.010884165	0.00862165	0.002615572	0.001572167	0.001500708	0.001466059	0.000830726	0.000242342	5.848745626	0.429955527	0.025534935	-0.095798985	-0.048361055	0.633658851	2.135725548	-0.413124008	-0.27776042	-0.0376642	4.527163361	-0.431517273	0.086799056	0.036750135	-0.038015369	3.481861317	-0.381835815	-0.055214183	0.013700419	0.002747673	0.002395	0.00249	0.002455	0.00267	0.00276	0.00276	0.002674	0.0026	0.00249	0.002497778	0.0025	0.0025	0.002446	0.002422	0.00242	0.00242	0.00237	0.002111	0.002	0.002	0.00194	0.001879091	0.001715	0.00167	0.00159	0.00159
5903887	000068_S3A_OL_1_EFR____20160521T102424_20160521T102624_20170929T205253_0119_004_222______MR1_R_NT_002.SEN3	21/5/16	09:06	21/5/16	10:26	265	142	-7.236613	70.528626	70.52998	-7.231785	70.52998	-7.231785	0.7576	30.6549	58	0.0132	0.0104	0.009	0.0044	0.0004	0.005127866	0.008436268	0.00291603	0.021141712	0.006192873	0.011352298	0.016480165	0.027334584	0.035648957	0.033554994	29.801825	0.05556165	0.08720742	0.000781712	0.001097433	0.00031795	0.005488727	0.003115442	0.00138683	0.000918769	0.005358691	0.009216948	0.012330708	0.00070575	0.000664296	0.60190845	53.235985	144.4164	54.658302	93.654465	-7.895685	-3.5587273	1011.77606	0.008393097	92.45396	9.844452	0.019602899	0.020424312	0.017069457	0.010983486	0.005969281	0.002607184	0.0004671	0.000252815	0.000258965	0.000249813	0.000105594	2.74E-05	7.85962372	-0.105275888	0.236633316	-0.027191014	0.00415876	-0.793508805	2.197733209	-0.414944075	-0.381593738	0.006372481	5.630067206	-0.269902466	0.012820745	0.020649638	-0.017040763	3.98172461	-0.386154511	-0.066635538	0.016706166	0.00040563	0.00191	0.00191	0.00191	0.00191	0.00191	0.00191	0.00191	0.00191	0.00190052	0.00187652	0.00185252	0.001800278	0.001744722	0.001692744	0.001655535	0.00162	0.00162	0.00162	0.00162	0.00162	0.00162	0.001593481	0.001563852	0.00154	0.00154	0.00154
